email_id,case_id,cust_id,sender_type,channel,email_timestamp,conversation_phase,email_subject,email_body,customer_behavior_type,customer_tone_label,customer_intent_label,dca_behavior_type,dca_tone_label,dca_intent_label
Email_CASE_00012_1,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Email_CASE_00012_2,CASE_00012,CUST_0717,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00012_3,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Email_CASE_00012_4,CASE_00012,CUST_0717,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00012_5,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Email_CASE_00012_6,CASE_00012,CUST_0717,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00012_7,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Email_CASE_00012_8,CASE_00012,CUST_0717,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00012_9,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00012_10,CASE_00012,CUST_0717,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00012_11,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Email_CASE_00012_12,CASE_00012,CUST_0717,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00012_13,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00012_14,CASE_00012,CUST_0717,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00012_15,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00012_16,CASE_00012,CUST_0717,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00012_17,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Email_CASE_00012_18,CASE_00012,CUST_0717,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00012_19,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Email_CASE_00012_20,CASE_00012,CUST_0717,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00012_21,CASE_00012,CUST_0717,Customer,Email,35:19.5,,Payment Follow-up,I can pay $250 by end of month.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00013_1,CASE_00013,CUST_0625,Customer,Email,35:19.5,,Payment Follow-up,I am reviewing this internally.,delayer,neutral,delay,,,
Email_CASE_00013_2,CASE_00013,CUST_0625,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00013_3,CASE_00013,CUST_0625,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00013_4,CASE_00013,CUST_0625,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00013_5,CASE_00013,CUST_0625,Customer,Email,35:19.5,,Payment Follow-up,I am reviewing this internally.,delayer,neutral,delay,,,
Email_CASE_00013_6,CASE_00013,CUST_0625,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00013_7,CASE_00013,CUST_0625,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00013_8,CASE_00013,CUST_0625,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00013_9,CASE_00013,CUST_0625,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00013_10,CASE_00013,CUST_0625,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00013_11,CASE_00013,CUST_0625,Customer,Email,35:19.5,,Payment Follow-up,I am reviewing this internally.,delayer,neutral,delay,,,
Email_CASE_00013_12,CASE_00013,CUST_0625,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00013_13,CASE_00013,CUST_0625,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00013_14,CASE_00013,CUST_0625,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00013_15,CASE_00013,CUST_0625,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00013_16,CASE_00013,CUST_0625,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00013_17,CASE_00013,CUST_0625,Customer,Email,35:19.5,,Payment Follow-up,I am reviewing this internally.,delayer,neutral,delay,,,
Email_CASE_00013_18,CASE_00013,CUST_0625,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00013_19,CASE_00013,CUST_0625,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00014_1,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00014_2,CASE_00014,CUST_0222,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00014_3,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00014_4,CASE_00014,CUST_0222,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00014_5,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,I am reviewing this internally.,delayer,neutral,delay,,,
Email_CASE_00014_6,CASE_00014,CUST_0222,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00014_7,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00014_8,CASE_00014,CUST_0222,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00014_9,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00014_10,CASE_00014,CUST_0222,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00014_11,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00014_12,CASE_00014,CUST_0222,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00014_13,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00014_14,CASE_00014,CUST_0222,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00014_15,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00014_16,CASE_00014,CUST_0222,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00014_17,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00014_18,CASE_00014,CUST_0222,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00014_19,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00014_20,CASE_00014,CUST_0222,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00014_21,CASE_00014,CUST_0222,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00015_1,CASE_00015,CUST_0102,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00015_2,CASE_00015,CUST_0102,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00015_3,CASE_00015,CUST_0102,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00015_4,CASE_00015,CUST_0102,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00015_5,CASE_00015,CUST_0102,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00015_6,CASE_00015,CUST_0102,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00015_7,CASE_00015,CUST_0102,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00015_8,CASE_00015,CUST_0102,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00015_9,CASE_00015,CUST_0102,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00015_10,CASE_00015,CUST_0102,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00015_11,CASE_00015,CUST_0102,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00015_12,CASE_00015,CUST_0102,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00015_13,CASE_00015,CUST_0102,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00015_14,CASE_00015,CUST_0102,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00015_15,CASE_00015,CUST_0102,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Call_CASE_00016_1,CASE_00016,CUST_0312,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00016_2,CASE_00016,CUST_0312,Customer,Call,35:19.5,,Phone Call Interaction,I am reviewing this internally.,delayer,neutral,delay,,,
Email_CASE_00016_3,CASE_00016,CUST_0312,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00016_4,CASE_00016,CUST_0312,Customer,Email,35:19.5,,Payment Follow-up,I am reviewing this internally.,delayer,neutral,delay,,,
Call_CASE_00016_5,CASE_00016,CUST_0312,Customer,Call,35:19.5,,Phone Call Interaction,I am reviewing this internally.,delayer,neutral,delay,,,
Call_CASE_00016_6,CASE_00016,CUST_0312,Customer,Call,35:19.5,,Phone Call Interaction,I will get back to you later.,delayer,neutral,delay,,,
Call_CASE_00016_7,CASE_00016,CUST_0312,Customer,Call,35:19.5,,Phone Call Interaction,I am reviewing this internally.,delayer,neutral,delay,,,
Call_CASE_00016_8,CASE_00016,CUST_0312,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00016_9,CASE_00016,CUST_0312,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Call_CASE_00016_10,CASE_00016,CUST_0312,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00016_11,CASE_00016,CUST_0312,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Call_CASE_00016_12,CASE_00016,CUST_0312,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00016_13,CASE_00016,CUST_0312,Customer,Call,35:19.5,,Phone Call Interaction,I am reviewing this internally.,delayer,neutral,delay,,,
Email_CASE_00016_14,CASE_00016,CUST_0312,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00016_15,CASE_00016,CUST_0312,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00016_16,CASE_00016,CUST_0312,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Call_CASE_00016_17,CASE_00016,CUST_0312,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00016_18,CASE_00016,CUST_0312,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Call_CASE_00016_19,CASE_00016,CUST_0312,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00016_20,CASE_00016,CUST_0312,Customer,Call,35:19.5,,Phone Call Interaction,I am reviewing this internally.,delayer,neutral,delay,,,
Call_CASE_00017_1,CASE_00017,CUST_0393,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00017_2,CASE_00017,CUST_0393,Customer,Call,35:19.5,,Phone Call Interaction,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Call_CASE_00017_3,CASE_00017,CUST_0393,Customer,Call,35:19.5,,Phone Call Interaction,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Call_CASE_00017_4,CASE_00017,CUST_0393,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00017_5,CASE_00017,CUST_0393,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00017_6,CASE_00017,CUST_0393,Customer,Call,35:19.5,,Phone Call Interaction,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00017_7,CASE_00017,CUST_0393,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00017_8,CASE_00017,CUST_0393,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00017_9,CASE_00017,CUST_0393,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $750 next week.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00017_10,CASE_00017,CUST_0393,Customer,Call,35:19.5,,Phone Call Interaction,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00017_11,CASE_00017,CUST_0393,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $100 .,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00017_12,CASE_00017,CUST_0393,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
